doc_id,sentence
[국가기록원]2013년 국가기록물 정리사업,"유지보수 지원방안을 분야별/경력별로 구분하여 지원범위, 지원방법(상주, 비상주 등), 지원인원을 제시해야 하며 유지보수 예외 대상의 경우 비용부담 조건, 유상유지보수 제안가격 등을 명확히 제시하여야 함"
[국가기록원]2013년 국가기록물 정리사업,"주관사업자는 각종 장애 발생 시 즉각적인 원인분석 및 복구 등 유지보수를 보장하기 위하여 기술지원 부서 및 전문 인력을 확보하고 있어야 하며, 구체적인 장애조치 계획을 제시하여야 함"
[국가기록원]2013년 국가기록물 정리사업,"유지보수기간 1년 중, ‘품질안정화 기간’을 설정하고 상주인력을 명시함 - 품질안정화기간은 최소 2개월 이상으로 설정하고, 기술지원 인력이 반드시 포함되어야 함 유지보수 업무수행을 총괄 관리하는 2인 이상의 상시조직을 구성하여, 주관기관이 지정하는 장소에서 상주 운영하여야 함"
[국가기록원]2013년 국가기록물 정리사업,주관사업자는 검수완료 후 하자보수기간 내 월 1회의 정기적인 예방점검 및 수시점검을 실시하여 시스템의 정상운영에 차질이 초래되지 않도록 하여야 함
[국가기록원]2013년 국가기록물 정리사업,하자보수 지원은 공무원 근무시간을 기준으로 하되 발주기관의 요구가 있을 경우 근무시간 및 휴일에 관계없이 지원하여야 함
[국가기록원]2013년 국가기록물 정리사업,"기록물정리 상태 불량, 색인데이터 오류, 색인목록 불량 등 구축된 색인목록DB의 오류 발생 시 즉각적인 조치가 가능하도록 전문인력을 확보하여 항시 운영 가능하도록 하여야 함 산출 정보 하자보수 계획서 및 결과보고서 관련 요구사항 제안서 포함 서식 【서식1】 총 괄 표 업 체 명 1."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"예를 들어, 사용가능하다, 할 수 있다, 고려하고 있다 등과 같이 모호한 표현은 평가시 불가능한 것으로 간주하며, 계량화가 가능한 것은 계량화하여야 함 ❍ 제안서의 내용은 일반적인 방법론의 나열이 아닌 당 사업의 수행에 대한 구체적인 방법과 대안을 제시할 것 ❏유의사항 ❍ 제안서는 입찰시 직접 제출하여야 하며, 우편접수는 불가함 ❍ 제안서의 내용을 객관적으로 입증할 수 있는 관련 자료는 제안서의 별첨으로 제출하여야 함(사본 제출 시 “원본과 상위 없음”을 날인하여 제출) 3."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"기타 제안사는 해당사업의 제안요청 내용을 명확하게 이해하고 본 제안의 목적, 범위, 전제조건 및 제안의 특징 및 장점을 요약하여 기술하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"제안사의 일반현황 및 주요 연혁, 최근 3년간의 자본금 및 부문별 매출액을 명료하게 제시하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),제안사의 조직 및 인원현황을 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),제안사의 주요 사업내용을 분야별로 구분하여 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),제안사의 주요 사업실적을 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),주관기관의 요구사항을 만족하는 목표시스템 서비스(As-Is와 To-Be 비교 포함) 개념도를 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"DB 구축내용, 원시자료의 특성을 반영한 세부구축 방법, 기축DB와의 연계방안, 품질수준 확보방안 등을 상세히 제시해야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"데이터베이스 상세 구축범위, 구축 세부내용 등을 명확하게 제시하여야한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"원시자료의 특성을 반영한 세부 DB구축방안, DB구축 상세공정도, 구축대상 과업유형별(텍스트, 이미지 등) 필요한 작업요소(XML구축, 메타데이터 구축, 목차생성, 아날로그 매체의 디지털 변환, 녹취/촬영 등 여부), 특수작업 요소에 대해서는 작업 및 공정내용, 작업결과물 용도를 제시하고 해당공정 필요사유를 제시하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),본 사업으로 구축될 DB와 기 구축된 DB간의 통합 및 연계 방안을 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"본 사업으로 구축될 데이터베이스 품질수준 목표를 제시하고, 이를 위한 단계별 품질수준 확보방안을 구체적으로 제시하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"또한 품질순도율(오류율, %) 산정방법을 구체적으로 제시하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),새로 구축할 DB와 기존 시스템간의 통합검색 및 상세검색 연계방안을 명확히 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"상기 제시되지 않은 데이터베이스 설계 및 구축방안 관련 제안사항 제시 업무개발에 적용할 방법론 및 기법의 활용방안을 제시하여야 한다. - 대상업무별 개발방안, Prototype 구현 등 개발에 대한 전반적인 방안을 제시하여야 한다. - 제안요청서에 근거하여 대국민 서비스가 필요한 경우, Open API 개발 범위와 내용, 세부 개발방안 등을 제시하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),시스템 통합 구축시의 각 구성요소별로 차질없는 업무수행을 위해 시스템 통합절차 및 방안을 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),분리발주SW에 대하여 통합사업자와 SW 제공자 간의 협력방안을 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"시스템을 소프트웨어 부문, 기타부문 등으로 구분하여 각 구분별 구성장치의 기능을 제시하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),시스템 구축시의 각 구성요소별로 차질 없는 업무수행을 위해 시스템 납품 및 설치 절차 및 방안을 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),시스템 구축 시 자료 유출 방지에 대한 절차 및 방안을 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),시스템 보안성 확보방안과 개인정보보호 대책을 제시하여야 함 개발완료 후 시스템의 이용 및 관리운용에 관한 전반적인 방안을 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"개발업무의 품질보증을 위한 조직, 방법, 절차, 내용 등을 제시하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),사업 추진예정 일정을 참조하여 추진일정을 상세히 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"사용자, 관리자 등 시스템의 이용대상자별로 구분하여 교육내용, 교육기간, 인원 등을 상세히 제시하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"하자보수 및 유지보수 계획, 조직, 절차, 범위 및 기간과 이와 관련된 기타의 활동 등을 종합적으로 제시하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),원활한 시스템 운영을 위해 유지보수 요원에 대한 기술이전계획을 분야별로 상세하게 제시하여야 한다.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"단, 산출물로 제시할 수 없는 원천기술부문이 있는 경우 이를 제안서상에 명시하여야 한다."
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),제안설명회 개최 ❍ 제안설명회 일시 - 입찰 마감 후 공지 ❍ 유의사항 - 제안 설명은 제안사(주사업자)의 실무책임자(PM)가 직접 발표해야함.(행정안전부 정보시스템 구축·운영 지침 제20조) - 발표내용이 제안서와 상이한 사항이 있는 경우 이를 별도로 명기하여야 함 Ⅶ.
[국가보훈처]2013년도_독립운동사료_DB구축사업(개발+DB구축사업 사례),"(인) 국가보훈처장 귀하 [붙임 1-7호 서식] 제안요청 대비 제안서 주요 핵심내용 ◎ 작성요령 : 제안사는 이하 서식을 제안서 작성 시 반드시 포함하여 제출하여야 함 - 제안사는 본 제안요청서의 기술성평가기준 평가부문 대비 주요핵심내용, 제안내용, 관련 페이지를 작성하여 제안서 요약서 앞에 제시하여야 함. - 각 항목 당 50자 이내 서술 제안사 작성 평가부문 주요 핵심 내용 제안내용 제안서 페이지"
[근로복지공단]2013년 통합의료정보시스템 제1차 확대구축 사업,"다만, Migration 시기를 고려하여 해당부분 테스트를 별도로 할 수 있음 -본 사업과 분리 발주되는 장비, 소프트웨어 등의 공급자와 적극적인 협조를 통하여 역할을 분담하고 테스트를 수행하여야 함."
[근로복지공단]2013년 통합의료정보시스템 제1차 확대구축 사업,"다만, 제3호의 규정에 해당하는 경우에는 다른 구성원이 반드시 탈퇴조치를 하여야 한다."
[근로복지공단]2013년 통합의료정보시스템 제1차 확대구축 사업,"다만, 잔존구성원만으로 면허, 실적, 시공능력공시액 등 잔여계약이행에 필요한 요건을 갖추지 못할 경우에는 연대보증인과 연대하여 당해계약을 이행하여야 하며, 연대보증인이 없거나 연대보증인이 계약을 이행하지 않는 경우에는 잔존구성원이 발주기관의 승인을 얻어 새로운 구성원을 추가하는 등의 방법으로 당해요건을 충족하여야 한다. ③제2항 본문의 경우 출자비율은 탈퇴자의 출자비율을 잔존구성원의 출자비율에 따라 분할하여 제9조의 비율에 가산한다. ④탈퇴하는 자의 출자금은 계약이행 완료후 제10조의 손실을 공제한 잔액을 반환한다."
[근로복지공단]2013년 통합의료정보시스템 제1차 확대구축 사업,보안 분야 구 분 항 목 적용계획/결과 부분적용/미적용시 사유 및 대체기술 적용 부분적용 미 적용 해당없음 기본 지침 o 정보시스템의 보안을 위하여 위험분석을 통한 보안 계획을 수립하고 이를 적용하여야 한다.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"비교․검색에 대한 결과는 ‘동일인(또는 타인)판단’, ‘유사자 적발’, ‘신분변경 사실 인지’ 등으로 구분하여 관리될 수 있도록 기능 개발(구분항목은 약호코드로 관리하여 통계 산출이 가능하여야 함)"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),사용내역은 조회기간(일자)을 지정할 수 있어야 함
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),바이오정보의 특징점을 편집하였을 경우 변경된 바이오정보도 요청 또는 검색대상 정보에 저장되어 비교․검색이 가능하여야 함
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"공통사항 - 서버의 운영 체제는 유닉스계열 혹은 기타 전용 운영체제의 표준을 준수하여야 함 - 서버는 요구 규격을 충족하여야 하며 성능향상 등 확장성을 고려충분한 하드웨어 여유공간을 확보할 수 있도록 구성 - 필요한 경우 기존 시스템 운용 장비 이전, 환경설정, 최적화 등에 대해서도 지원하여야 함 - 납품장비는 세부사양 동등 또는 그 이상의 제품이어야 함"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),기존 운영환경과 호환이 가능하여야 함.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),기존 운영환경과 호환이 가능하여야 함.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"외국인지문확인시스템 사용자 교육용 프로그램 개발 - 신규자 등 사용자교육 시 로컬PC(오프라인)에서 구동이 가능한 교육용 프로그램 개발 - 바이오정보(지문, 얼굴) 취득(입력기기 또는 파일입력) 및 저장기능 개발 - 교육용 바이오정보 DB 구축(로컬PC에서 검색 등이 가능하여야 함) 산출정보 관련요구사항 요구사항 분류 기능 요구사항 요구사항 고유번호 SFR-014 요구사항 명칭 EA 현행화 요구 사항 상세 설명 정의 법무부 EA현행화 세부 내용"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"사용자 인터페이스 - 시스템은 CS기반으로 구축 - 시스템의 모든 기능을 키보드, 마우스 등의 인터페이스를 사용할수 있어야 함"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),데이터 무결성 - 외국인지문확인시스템(FBIS)의 바이오정보 DB와 정합성을 유지하여야 함 산출정보 관련요구사항 6) 테스트 요구사항(TER) 요구사항 분류 테스트 요구사항 요구사항 고유번호 TER-001 요구사항 명칭 시스템 고도화 방안 마련을 위한 테스트 자료 작성 요구 사항 상세 설명 정의 바이오정보 특징점 추출 및 검색대상정보 메모리 업로드 테스트 세부 내용
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"신뢰성 - 시스템은 24/7 무중단 운영이 가능하여야 함 - DISK 안정성 확보를 위해 RAID 1 구성 - 신속한 장애복구를 위한 장애 상황별 대응방안 제시 및 지원체계를 마련하여야 하며, 장애상황 공지 기능 구현"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"시스템 성능 - 테스트 및 실 운영 시 속도저하, 장애발생, 보안취약점 발견, 기능미비 등의 문제로 인해 사용에 중대한 지장이 있거나 충분한 성능이 확보되지 않을 경우 주관기관은 납품 시스템의 교체 또는 대체, 용량 증설, 보완 등을 요구할 수 있으며 사업수행사는 이에 응해야 하고 이로 인하여 발생되는 모든 비용은 사업수행사가 부담해야 한다 산출정보 관련요구사항 요구사항 분류 품질 요구사항 요구사항 고유번호 QUR-002 요구사항 명칭 시스템 품질 요구사항 요구 사항 상세 설명 정의 시스템 하자 및 유지보수 관련 요구사항 세부 내용"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),시스템운영 과정에서 발생한 오류 등은 하자보증기간동안 제안사가 무상으로 개선하여야 함
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),하자보수 지원은 공무원 근무시간을 기준으로 하되 발주기관의 요구가 있을 경우 근무시간 및 야간시간/휴일에도 지원하여야 함
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"장애발생 시 원인분석 및 복구 등 즉각적인 조치가 가능하도록 기술지원부서, 지원인력에 대한 비상연락체계 유지, 대체장비 확보 등을 상시 이행하여야 함"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),타 정보시스템과의 연계시 시스템간 연계가 원활하게 이루어질 수 있도록 타 정보시스템 개발 또는 관리자와의 원만한 협조 관계를 유지하여야 하며 필요 시 기술지원을 하여야 함.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"정기보고회 - 착수보고회, 주간보고회, 월간보고회, 종료보고회 개최 보고회 일정은 주관기관과 협의 후 결정하며 주관기관은 일정관리, 요구사항 반영 등을 위해 부정기회의 개최를 요청할 수 있으면 제안사는 이에 응하여야 함"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"교육계획서에는 교육 훈련에 대한 목적 및 내용, 교육대상, 방법, 일정, 장소, 강사진 등에 대한 상세사항이 포함되어야 하며, 공급된 H/W 및 상용소프트웨어에 대한 교육기관 등 해당 업무의 교육과정이 별도로 있을 경우 이를 포함하여야 함"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"교육내용은 시스템의 운영, 감시 및 보안, 비상복구, 장애대처 방법 등 시스템 운영에 필요한 내용으로 구성하여야 함"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),교육용 교재제작 등의 소요경비는 전담사업자가 부담하여야 함
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),기타 시스템 구축 및 운영상 필요하다고 판단되어 발주기관이 교육 요구 시 이에 응할 수 있어야 함 시스템 사용자 교육도 운영자 교육과 동일한 형태로 진행 산출정보 관련요구사항 요구사항 분류 프로젝트 지원 요구사항 요구사항 고유번호 PSR-002 요구사항 명칭 원할한 시스템 운영과 안정화를 위한 기술지원 요구 사항 상세 설명 정의 시스템 운영과 안정화를 위한 기술지원 요구사항 세부 내용
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),신규도입 HW/SW에 대한 사양과 운용에 관한 기술을 지원하여야 함
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),제시된 제안서 목차 및 제안서 세부작성지침을 준용하여 제안서를 작성하여야 함
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"제안서는 한글작성이 원칙이며, 사용된 영문약어에 대해서는 약어표를 제공해야 함"
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),제안서의 내용을 객관적으로 입증할 수 있는 관련자료는 제안서의 별첨으로 제출하여야 함
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"예를 들어, 사용가능하다, 할 수 있다, 고려하고 있다 등과 같이 모호한 표현은 평가시 불가능한 것으로 간주하며, 계량화가 가능한 것은 계량화하여야 함 다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"제안사 일반현황 제안사의 일반현황 및 주요 연력, 최근 3년간의 자본금 및 부문별 매출액, 실적 등을 명료하게 제시하여야 한다. [붙임 1, 2호 서식] 2."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),제안사의 조직 및 인원 제안사(컨소시엄 포함)의 조직 및 인원현황을 제시하여야 한다.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"수행조직 및 업무분장 본 사업을 수행할 조직 및 업무분장 내용을 상세히 제시하여야 한다. - 용역책임자는 임원급으로 제시 - 제안사가 하도급 의사가 있는 경우, 해당 업무 및 (예상)하도급 업체를 제시함 - 컨소시엄 업체가 있는 경우 업무분장 내역에 공동수급업체별 참여비율을 명시 4."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"투입인력 및 이력사항 본 사업을 수행할 투입인력(PM, PL, 주요 기술자 등)에 대한 이력사항을 제시하여야 한다. [붙임 3호 서식] 단, ‘인력투입방식’에 의한 계약인 경우, 전체 인력제시 - 컨소시엄 이외의 인력은 하도급으로 간주되므로, '3."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"사업 이해도 제안사는 해당사업의 제안요청 내용을 명확하게 이해하고 본 제안의 목적, 범위, 전제조건 및 제안의 특징 및 장점을 요약하여 기술하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),목표시스템 구성도 및 구성체계를 제시하여야 한다.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),추진전략 제안사는 사업을 효과적으로 수행하기 위한 추진전략을 제시하여야 한다.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"적용기술 제안사는 사업수행을 위한 주요 적용기술 및 세부개발방법론, 적용기술의 실현가능성 등을 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),표준 프레임워크 적용 제안사는 사업에 적용될 표준프레임워크 및 공통컴포넌트의 사용 계획과 예상되는 문제점을 기술하고 실현가능한 대응방안을 제시하여야 한다.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),표준프레임워크 사용이 불필요하거나 적용 시 시스템 성능을 현저히 저하시킬 우려가 있을 경우 해당 사유를 설명하여야 함 5.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"시스템 요구사항 시스템을 하드웨어부문, 소프트웨어 부문, 기타부문 등으로 구분하여 각 구분별 구성장치의 사양 ,기능, GS인증제품 제안내역 등을 제시하고 도입장비의 설치 및 공급계획, 도입 장비의 유지보수 방안을 기술하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"기능 요구사항 방법론 및 분석 도구를 통하여 구체적인 내용으로 분석되고 구현 방안이 구체적인 기술, 제안한 방안 및 기술의 적용방안을 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"보안 요구사항 보안요구사항 및 시스템과의 관련성을 분석하고 적용할 보안기술, 표준, 제안방안 등을 구체적으로 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"데이터 요구사항 데이터 전환 계획 및 검증 방법, 에러 데이터 처리 방법에 대해 구체적인 내용을 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"시스템 운영 요구사항 시스템 운영과 관련된 필요사항, 경험, 고려사항 및 유사시 대응책 등을 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),제약사항 기능 및 품질 등 요구사항 구현 시 관련 제약사항과 대응방안을 구체적으로 기술하여야 한다. Ⅳ.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"성능 요구사항 구현하고자 하는 기능을 통해 요구 성능이 충족되도록 방법론 및 분석 도구, 구현 및 테스트 방안을 구체적으로 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),품질 요구사항 분석·설계 등 각 단계별 품질 요구사항의 점검 및 검토 방안을 구체적으로 제시하여야 한다.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),인터페이스 요구사항 시스템 인터페이스의 타 시스템과의 연계 방안과 사용자편의성을 고려한 사용자인터페이스의 구현방안을 구체적으로 제시하여야 한다. Ⅴ.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"관리방법론 사업위험, 사업진도, 사업수행시 보안을 관리하는 방법, 사업수행 성과물이나 산출물의 형상 및 문서를 관리하는 방법 등을 구체적으로 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"일정계획 사업수행에 필요한 활동을 도출하여 정확한 활동 기간, 자원, 인력, 조직 등을 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"개발장비 사업자의 참여 의지 및 조직적 대응 정도, 사업참여의 준비성과 관련하여 개발환경의 구성여부와 해결방안을 명확히 제시하여야 한다. Ⅵ."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"품질보증 조직, 인원, 방법, 절차 등 해당 사업의 수행을 위한 품질보증 방안을 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"교육훈련 사용자, 관리자 등 시스템의 이용대상자별로 구분하여 교육훈련 방법, 내용, 교육일정, 교육훈련 조직 등을 상세히 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"유지보수 하자보수 및 유지보수 계획, 조직, 절차, 범위 및 기간과 이와 관련된 기타의 활동 등을 종합적으로 제시하여야 한다."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"기밀보안 기밀보안 체계 및 대책, 저작권 존중여부 명시, 시스템 보안성 확보방안과 개인정보보호 대책을 제시하여야 함 6."
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),비상대책 안정적인 시스템 운영을 위하여 백업/복구 및 장애대응 대책을 제시하여야 한다. Ⅶ.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),상생협력 컨소시엄 구성 및 효율적인 협력체계를 제시하고 공동수급 비율 중 중소기업자의 참여비율 및 내부거래 실적(관계사 매출 비중)을 명시하여야 한다.
[법무부 인천공항출입국관리사무소]바이오정보전문분석시스템 구축(양식 우수),"전문업체 참여 제안에 참여한 전문업체의 기술 및 자질, 활용방안 등을 제시하여야 한다."
